##  STRING NAME (do not change!);;;;;;;;;;;X
## ;;;;;;;;;;;X
##  Technology System Techs below here..;;;;;;;;;;;X
##;;;;;;;;;;;X
TECH_CMP_SW_1_5_NAME;Basic Rocket Interceptor Prototype Tests;.;.;.;.;.;.;.;.;.;X
TECH_APP_SW_2_NAME;Improved Rocket Interceptor;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_2_1_NAME;Improved Rocket Engine;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_2_2_NAME;Improved Rocket Interceptor Airframe;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_2_3_NAME;Air-to-Air Missile;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_2_4_NAME;Advanced Centimetric Airborne Fighter Radar;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_2_5_NAME;Improved Rocket Interceptor Prototype Tests;.;.;.;.;.;.;.;.;.;X
TECH_APP_SW_3_NAME;Basic Turbojet Interceptor;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_3_1_NAME;Basic Turbojet Engine;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_3_2_NAME;Basic Turbojet Interceptor Airframe;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_3_3_NAME;30mm Cannons;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_3_4_NAME;Improved Centimetric Airborne Fighter Radar;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_3_5_NAME;Basic Turbojet Interceptor Prototype Tests;.;.;.;.;.;.;.;.;.;X
TECH_APP_SW_4_NAME;Improved Turbojet Interceptor;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_4_1_NAME;Improved Turbojet Engine;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_4_2_NAME;Improved Turbojet Airframe;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_4_3_NAME;Air-to-Air Missile;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_4_4_NAME;Advanced Centimetric Airborne Fighter Radar;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_4_5_NAME;Improved Turbojet Interceptor Prototype Tests;.;.;.;.;.;.;.;.;.;X
TECH_APP_SW_5_NAME;Advanced Modern Attack Helicopter;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_5_1_NAME;;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_5_2_NAME;;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_5_3_NAME;;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_5_4_NAME;;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_5_5_NAME;;.;.;.;.;.;.;.;.;.;X
TECH_APP_SW_6_NAME;Turbojet Close Air Support Aircraft;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_6_1_NAME;Short-Range Turbojet Bomber Engine;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_6_2_NAME;Light Turbojet Bomber Airframe;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_6_3_NAME;120mm Cannon;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_6_4_NAME;Advanced Centimetric Airborne Radar Navigation;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_6_5_NAME;Light Turbojet Bomber Prototype Tests;.;.;.;.;.;.;.;.;.;X
TECH_APP_SW_7_NAME;Turbojet Tactical Bomber;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_7_1_NAME;Medium-Range Turbojet Bomber Engine;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_7_2_NAME;Medium Bomber Turbojet Airframe;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_7_3_NAME;FAE Bombs;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_7_4_NAME;Advanced Centimetric Airborne Radar Navigation;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_7_5_NAME;Medium-Range Turbojet Bomber Prototype Tests;.;.;.;.;.;.;.;.;.;X
TECH_APP_SW_8_NAME;Turbojet Naval Bomber;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_8_1_NAME;Medium-Range Turbojet Bomber Engine;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_8_2_NAME;Medium Bomber Turbojet Airframe;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_8_3_NAME;Multiple Weapons Platform;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_8_4_NAME;Advanced Centimetric Airborne Radar Navigation;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_8_5_NAME;Medium-Range Turbojet Bomber Prototype Tests;.;.;.;.;.;.;.;.;.;X
TECH_APP_SW_9_NAME;Turbojet Strategic Bomber;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_9_1_NAME;Long-Range Turbojet Bomber Engine;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_9_2_NAME;Heavy Bomber Turbojet Airframe;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_9_3_NAME;Payload Racket Automation;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_9_4_NAME;Advanced Centimetric Airborne Radar Navigation;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_9_5_NAME;Heavy Turbojet Bomber Prototype Tests;.;.;.;.;.;.;.;.;.;X
TECH_APP_SW_10_NAME;Flying Bomb;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_10_1_NAME;Basic Clearing Routines;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_10_2_NAME;Modified Steering Fens;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_10_3_NAME;Catapult Launch Tests;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_10_4_NAME;Mechanical Autopilot;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_10_5_NAME;Flying Bomb Prototype Test;.;.;.;.;.;.;.;.;.;X
TECH_APP_SW_11_NAME;Strategic Rocket;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_11_1_NAME;Improved Clearing Routines;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_11_2_NAME;Reinforced Ribs;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_11_3_NAME;Advanced All-Weather Tests;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_11_4_NAME;Gyroscope Autopilot;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_11_5_NAME;Strategic Rocket Prototype Test;.;.;.;.;.;.;.;.;.;X
TECH_APP_SW_12_NAME;Ballistic Missile;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_12_1_NAME;Advanced Clearing Routines;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_12_2_NAME;Multiple Sections;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_12_3_NAME;Multi-stage Test Flights;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_12_4_NAME;Gyro-stabilized Launch Computer;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_12_5_NAME;Ballistic Missile Prototype Test;.;.;.;.;.;.;.;.;.;X
TECH_APP_SW_13_NAME;Intercontinental Ballistic Missile;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_13_1_NAME;Semi-modern Clearing Routines;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_13_2_NAME;Section Flight Dropping;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_13_3_NAME;Multi-stage Ballistic Missile Test Flights;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_13_4_NAME;ICBM Guidance System Computer;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_13_5_NAME;ICBM Prototype Test;.;.;.;.;.;.;.;.;.;X
TECH_APP_SW_14_NAME;Basic Electronic Computers;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_14_1_NAME;Assembly Language;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_14_2_NAME;Cathode Ray Tube Primary Memory;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_14_3_NAME;Magnetic Tape Secondary Memory;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_14_4_NAME;BCD ALU;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_14_5_NAME;Hardwired CPU;.;.;.;.;.;.;.;.;.;X
TECH_APP_SW_15_NAME;Improved Electronic Computers;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_15_1_NAME;High Level Language;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_15_2_NAME;Mercury Delay Line Primary Memory;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_15_3_NAME;Magnetic Drum Secondary Memory;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_15_4_NAME;Binary ALU;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_15_5_NAME;Micro-programming;.;.;.;.;.;.;.;.;.;X
TECH_APP_SW_16_NAME;Advanced Electronic Computers;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_16_1_NAME;Functional Programming;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_16_2_NAME;Semiconductor Primary Memory;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_16_3_NAME;Hard Disk Secondary Memory;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_16_4_NAME;Floating Point ALU;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_16_5_NAME;Batch Processing;.;.;.;.;.;.;.;.;.;X
TECH_APP_SW_17_NAME;Nuclear Waste Bomb;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_17_1_NAME;Basic Nuclear Bomb Construction;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_17_2_NAME;Basic Detonator;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_17_3_NAME;Basic Impact Calculations;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_17_4_NAME;Basic Uranium Handling;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_17_5_NAME;Basic Nuclear Detonation Tests;.;.;.;.;.;.;.;.;.;X
TECH_APP_SW_18_NAME;Semi-Fission Bomb;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_18_1_NAME;Improved Nuclear Bomb Construction;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_18_2_NAME;Improved Detonator;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_18_3_NAME;Improved Impact Calculations;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_18_4_NAME;Improved Uranium Handling;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_18_5_NAME;Improved Nuclear Detonation Tests;.;.;.;.;.;.;.;.;.;X
TECH_APP_SW_19_NAME;Fission Bomb;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_19_1_NAME;Advanced Nuclear Bomb Construction;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_19_2_NAME;Advanced Detonator;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_19_3_NAME;Advanced Impact Calculations;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_19_4_NAME;Advanced Uranium Handling;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_19_5_NAME;Advanced Nuclear Detonation Tests;.;.;.;.;.;.;.;.;.;X
TECH_APP_SW_20_NAME;Nuclear Battleship Propulsion;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_20_1_NAME;BB Emergency Shut-down System;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_20_2_NAME;BB Fuel Installation and Removal;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_20_3_NAME;BB Nuclear Cooling System;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_20_4_NAME;BB Modified Hull Construction;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_20_5_NAME;BB Nuclear Vessel Procedure;.;.;.;.;.;.;.;.;.;X
TECH_APP_SW_21_NAME;Nuclear Cruiser Propulsion;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_21_1_NAME;CA Emergency Shut-down System;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_21_2_NAME;CA Fuel Installation and Removal;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_21_3_NAME;CA Nuclear Cooling System;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_21_4_NAME;CA Modified Hull Construction;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_21_5_NAME;CA Nuclear Vessel Procedure;.;.;.;.;.;.;.;.;.;X
TECH_APP_SW_22_NAME;Nuclear Carrier Propulsion;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_22_1_NAME;CV Emergency Shut-down System;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_22_2_NAME;CV Fuel Installation and Removal;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_22_3_NAME;CV Nuclear Cooling System;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_22_4_NAME;CV Modified Hull Construction;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_22_5_NAME;CV Nuclear Vessel Procedure;.;.;.;.;.;.;.;.;.;X
TECH_APP_SW_23_NAME;Nuclear-powered Submarine;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_23_1_NAME;SUB Emergency Shut-down System;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_23_2_NAME;SUB Fuel Installation and Removal;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_23_3_NAME;SUB Nuclear Cooling System;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_23_4_NAME;SUB Modified Hull Construction;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_23_5_NAME;SUB Nuclear Vessel Procedure;.;.;.;.;.;.;.;.;.;X
TECH_APP_SW_24_NAME;Air Cavalry Brigade;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_24_1_NAME;Attack Helicopters;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_24_2_NAME;Transport Helicopters;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_24_3_NAME;Aerial Support Organization;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_24_4_NAME;Modified Anti-Tank Weaponry;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_24_5_NAME;Air Assault Tactics;.;.;.;.;.;.;.;.;.;X
TECH_APP_SW_25_NAME;Air-to-Air Missile (AAM);.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_25_1_NAME;Air-launch tests;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_25_2_NAME;Air-to-Air Wire Guidance;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_25_3_NAME;Radar Proximity Fuse;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_25_4_NAME;Steel Bullet Ammo;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_25_5_NAME;AAM Prototype Test;.;.;.;.;.;.;.;.;.;X
TECH_APP_SW_26_NAME;Air-to-Surface Missile (ASM);.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_26_1_NAME;Air-launch tests;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_26_2_NAME;Air-to-Surface Wire Guidance;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_26_3_NAME;Delayed Detonation Fuse;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_26_4_NAME;HEAT payload;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_26_5_NAME;ASM Prototype Test;.;.;.;.;.;.;.;.;.;X
TECH_APP_SW_27_NAME;Surface-to-Air Missile (SAM);.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_27_1_NAME;Ground Launch Tests;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_27_2_NAME;Surface-to-Air Wire Guidance;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_27_3_NAME;Radar Proximity Fuse;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_27_4_NAME;Steel Bullet Ammo;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_27_5_NAME;SAM Prototype Test;.;.;.;.;.;.;.;.;.;X
TECH_APP_SW_28_NAME;Basic Turbojet Fighter;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_28_1_NAME;Basic Turbojet Engine;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_28_2_NAME;Basic Turbojet Fighter Airframe;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_28_3_NAME;30mm Cannons;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_28_4_NAME;Improved Centimetric Airborne Fighter Radar;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_28_5_NAME;Basic Turbojet Fighter Prototype Tests;.;.;.;.;.;.;.;.;.;X
TECH_APP_SW_29_NAME;Improved Turbojet Fighter;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_29_1_NAME;Improved Turbojet Engine;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_29_2_NAME;Improved Turbojet Airframe;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_29_3_NAME;Air-to-Air Missile;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_29_4_NAME;Advanced Centimetric Airborne Fighter Radar;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_29_5_NAME;Improved Turbojet Fighter Prototype Tests;.;.;.;.;.;.;.;.;.;X
TECH_APP_SW_30_NAME;Imp. Turbojet Carrier Air Wing;Escadre aйrienne embarquйe а turborйacteur II;Aerei imbarcati a turbogetto migliorato;Grupo aeronaval embarcado a turborreacciуn mejorado;Verbesserte Turbojet-Trдgerstaffel;Ulepszony Turboodrz. okrкtowa dywizja lotnicza;;Улучш.Турбореакт. АУГ;;;X
TECH_APP_SW_40_NAME;Nuclear Attack Submarine;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_40_1_NAME;SUB Emergency Shut-down System;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_40_2_NAME;SUB Fuel Installation and Removal;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_40_3_NAME;SUB Nuclear Cooling System;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_40_4_NAME;SUB Modified Hull Construction;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_40_5_NAME;SUB Nuclear Vessel Procedure;.;.;.;.;.;.;.;.;.;X
TECH_APP_SW_41_NAME;Nuclear Ballistic Missile Submarine;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_41_1_NAME;SUB Emergency Shut-down System;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_41_2_NAME;SUB Fuel Installation and Removal;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_41_3_NAME;SUB Nuclear Cooling System;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_41_4_NAME;SUB Modified Hull Construction;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_41_5_NAME;SUB Nuclear Vessel Procedure;.;.;.;.;.;.;.;.;.;X
TECH_APP_SW_55_NAME;Rocket Test and Research Facility;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_55_1_NAME;Wind Tunnels;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_55_2_NAME;Test Range;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_55_3_NAME;Telemetry Station;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_55_4_NAME;Rocket Fuels;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_55_5_NAME;Basic Rocket Flight Tests;.;.;.;.;.;.;.;.;.;X
TECH_APP_SW_56_NAME;Rocket Engine;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_56_1_NAME;Chamber;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_56_2_NAME;Diffuser;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_56_3_NAME;Nozzle;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_56_4_NAME;Fuel injector;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_56_5_NAME;Burner;.;.;.;.;.;.;.;.;.;X
TECH_APP_SW_57_NAME;Turbojet Engine;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_57_1_NAME;Compressor;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_57_2_NAME;Fan;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_57_3_NAME;Air intake;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_57_4_NAME;Fuel injector;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_57_5_NAME;Burner;.;.;.;.;.;.;.;.;.;X
TECH_APP_SW_58_NAME;Flying Bomb Development;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_58_1_NAME;Solid Fuel Rocket Engine;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_58_2_NAME;Gyroscope Autopilot;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_58_3_NAME;Launch Catapult;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_58_4_NAME;Modified Steering Fens;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_58_5_NAME;Trajectory Test Flights;.;.;.;.;.;.;.;.;.;X
TECH_APP_SW_59_NAME;Flying Rocket Development;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_59_1_NAME;Liquid Fuel Rocket Engine;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_59_2_NAME;Advanced Gyroscope Autopilot;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_59_3_NAME;Mobile Launch Sites;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_59_4_NAME;Reinforced Ribs;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_59_5_NAME;Trajectory Test Flights;.;.;.;.;.;.;.;.;.;X
TECH_APP_SW_60_NAME;Experimental Tank;.;.;.;.;.;.;.;.;.;X
SHORT_TECH_APP_SW_60_NAME;Experimental;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_60_1_NAME;Armor Plating;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_60_2_NAME;Experimental Tank Gun mounting;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_60_3_NAME;Tank Engine;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_60_4_NAME;Experimental Tank Suspension;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_60_5_NAME;Experimental Tank Prototype Tests;.;.;.;.;.;.;.;.;.;X
TECH_APP_SW_61_NAME;Heavy Tank;.;.;.;.;.;.;.;.;.;X
SHORT_TECH_APP_SW_61_NAME;Heavy Tank;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_61_1_NAME;Heavy Armor;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_61_2_NAME;Early 75mm Tank Gun;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_61_3_NAME;Tank Engine;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_61_4_NAME;Super Heavy Tank Suspension;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_61_5_NAME;Super Heavy Tank Prototype Tests;.;.;.;.;.;.;.;.;.;X
TECH_APP_SW_104_NAME;Silicon Transistors;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_104_1_NAME;Diode Amplification;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_104_2_NAME;Semiconductor Research;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_104_3_NAME;Point-Contact Transistors;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_104_4_NAME;Silicon Transistors;.;.;.;.;.;.;.;.;.;X
TECH_CMP_SW_104_5_NAME;Transistor Production Techniques;.;.;.;.;.;.;.;.;.;X
TECH_APP_SW_100_NAME;Basic Semiconductors;Semi-conducteurs;Semiconduttori di Base;Semiconductores bбsicos;Halbleiter;Podstawowe pуіprzewodniki ;;Базовые полупроводниковые приборы;;;X
TECH_CMP_SW_100_1_NAME;Diode Amplification;Amplificateur de Diode;Amplificazione a Diodi;Amplificaciуn con diodos;Diodenverstдrkung;Amplyfikacja diodowa;;Диодное усиление;;;X
TECH_CMP_SW_100_2_NAME;Semiconductor Research;Recherche de semi-conducteur;Ricerca di Semiconduttori;Investigaciуn en semiconductores;Halbleiterforschung;Badania nad pуіprzewodnikami;;Исследования полупроводников;;;X
TECH_CMP_SW_100_3_NAME;Point-Contact Transistors;Transistors point-contact;Transistor a Contatto Puntuale;Transistores de punta de contacto;Punktkontakttransistoren;Tranzystory stykowe;;Точечные транзисторы;;;X
TECH_CMP_SW_100_4_NAME;Sandwich Transistors;Transistors bipolaires;Transistor a Giunzione;Transistores de uniуn;Sandwichtransistoren;Tranzystory kanapkowe;;Трехслойные транзисторы;;;X
TECH_CMP_SW_100_5_NAME;Transistor Production Techniques;Techniques de Production de transistor;Tecniche di Produzione di Transistor;Tйcnicas de producciуn de transistores;Transistorproduktionstechniken;Techniki produkcji tranzystorуw;;Технологии производства транзисторов;;;X
TECH_APP_SW_101_NAME;Miniaturized Fission Bomb;Bombe а fission miniaturisйe;Bomba a Fissione Miniaturizzata;Bomba de fisiуn miniaturizada;Miniatur-Spaltungsbombe;Miniaturowa czysta bomba atomowa;;Компактная термоядерная бомба;;;X
TECH_CMP_SW_101_1_NAME;Miniaturized design;Conception miniaturisй;Design Miniaturizzato;Diseсo miniaturizado;Miniaturisierter Entwurf;Miniaturyzacja designu ;;Компактный размер;;;X
TECH_CMP_SW_101_2_NAME;Computer Simulations;Simulations sur ordinateur;Simulazioni al Computer;Simulaciones informбticas;Computersimulationen;Symulacje komputerowe;;Компьютерное моделирование;;;X
TECH_CMP_SW_101_3_NAME;Lithium Deuteride;Deuteride Lithium;Deuterio Litio;Deuteruro de litio;Lithiumdeuterid;Deuteryt litu;;Дейтерид лития;;;X
TECH_CMP_SW_101_4_NAME;Nuclear Detonation Tests;Tests de dйtonation nuclйaire;Test di Detonazione Nucleare;Pruebas de detonaciуn atуmica;Tests nuklearer Detonationen;Testy detonacji nuklearnych ;;Испытания атомной бомбы;;;X
TECH_CMP_SW_101_5_NAME;Weapons Design;Conception d'arme;Progettazione di Armi;Diseсo de armamento;Waffenentwurf;Projekt broni;;Проектирование вооружения;;;X
TECH_APP_SW_102_NAME;Hydrogen Bomb;Bombe H;Bomba all'Idrogeno;Bomba de hidrуgeno;Wasserstoffbombe;Bomba wodorowa;;Водородная бомба;;;X
TECH_CMP_SW_102_1_NAME;Teller-Ulam design;Conception Teller Ulam;Progettazione di Teller-Ulam;Diseсo Teller-Ulam;Teller-Ulam-Entwurf;Projekt Tellera-Ulama;;Схема Теллера-Улама;;;X
TECH_CMP_SW_102_2_NAME;Computer Simulations;Simulations sur ordinateur;Simulazioni al Computer;Simulaciones informбticas;Computersimulationen;Symulacje komputerowe;;Компьютерное моделирование;;;X
TECH_CMP_SW_102_3_NAME;Lithium Deuteride;Deuteride Lithium;Deuterio Litio;Deuteruro de litio;Lithiumdeuterid;Deuteryt litu;;Дейтерид лития;;;X
TECH_CMP_SW_102_4_NAME;Nuclear Detonation Tests;Tests de dйtonation nuclйaire;Test di Detonazione Nucleare;Pruebas de detonaciуn atуmica;Tests nuklearer Detonationen;Testy detonacji nuklearnych;;Испытания атомной бомбы;;;X
TECH_CMP_SW_102_5_NAME;Weapons Design;Conception d'armes;Progettazione di Armi;Diseсo de armamento;Waffenentwurf;Projekt broni;;Проектирование вооружения;;;X
