#  STRING NAME (do not change!);English;French;Italian;Spanish;German;Polish;Portuguese;Russian;;Extra2;X
#  ========================;;;;;;;;;;;X
########################################;;;;;;;;;;;X
#  Division Description;;;;;;;;;;;X
########################################;;;;;;;;;;;X
MODEL_10_3;HQ 1975;.;.;.;.;.;.;.;.;.;X
MODEL_10_4;HQ 1980;.;.;.;.;.;.;.;.;.;X
MODEL_10_5;HQ 1985;.;.;.;.;.;.;.;.;.;X
MODEL_10_6;HQ 1990;.;.;.;.;.;.;.;.;.;X
MODEL_10_7;HQ 1995;.;.;.;.;.;.;.;.;.;X
MODEL_10_7;HQ 1995;.;.;.;.;.;.;.;.;.;X
MODEL_11_0;Militia 1945;.;.;.;.;.;.;.;.;.;X
MODEL_11_1;Militia 1965;.;.;.;.;.;.;.;.;.;X
MODEL_11_2;Militia 1970;.;.;.;.;.;.;.;.;.;X
MODEL_11_3;Militia 1975;.;.;.;.;.;.;.;.;.;X
MODEL_11_4;Militia 1980;.;.;.;.;.;.;.;.;.;X
MODEL_11_5;Militia 1985;.;.;.;.;.;.;.;.;.;X
MODEL_11_6;Militia 1990;.;.;.;.;.;.;.;.;.;X
MODEL_11_7;Militia 1995;.;.;.;.;.;.;.;.;.;X
MODEL_12_0;Fighter 1945;.;.;.;.;.;.;.;.;.;X
MODEL_12_1;Jet Fighter 1946;.;.;.;.;.;.;.;.;.;X
MODEL_12_2;MRF 1950;.;.;.;.;.;.;.;.;.;X
MODEL_12_3;MRF 1954;.;.;.;.;.;.;.;.;.;X
MODEL_12_4;MRF 1957;.;.;.;.;.;.;.;.;.;X
MODEL_12_5;MRF 1969;Chasseur MR supersonique;Caccia Supersonico;Caza supersуnico;Ьberschall-Mehrzweckjдger;Myњliwiec ponaddџwiкkowy;;Сверхзвуковой истребитель;;;X
MODEL_12_6;MRF 1983;.;.;.;.;.;.;.;.;.;X
MODEL_12_7;MRF 1991;.;.;.;.;.;.;.;.;.;X
MODEL_14_0;Strategic Bomber 1949;.;.;.;.;.;.;.;.;.;X
MODEL_14_1;Strategic Bomber 1955;.;.;.;.;.;.;.;.;.;X
MODEL_14_2;Strategic Bomber 1986;.;.;.;.;.;.;.;.;.;X
MODEL_16_0;Naval Patrol 1956;.;.;.;.;.;.;.;.;.;X
MODEL_16_1;Naval Patrol 1962;.;.;.;.;.;.;.;.;.;X
MODEL_16_2;Naval Patrol 1972;.;.;.;.;.;.;.;.;.;X
MODEL_16_3;Naval Patrol 2012;.;.;.;.;.;.;.;.;.;X
MODEL_17_0;Attack Aircraft 1947;.;.;.;.;.;.;.;.;.;X
MODEL_17_1;Attack Aircraft 1953;.;.;.;.;.;.;.;.;.;X
MODEL_17_2;Attack Aircraft 1958;.;.;.;.;.;.;.;.;.;X
MODEL_17_3;Attack Aircraft 1967;.;.;.;.;.;.;.;.;.;X
MODEL_17_4;Attack Aircraft 1975;Bombardier en piquй а turborйacteur II;Bombardiere CAS a Turbogetto Migliorato;AAP a turborreacciуn mejorado;Verb. Turbojet-Sturzkampfbomber;Ulepszony turboodrzutowiec CAS;;Улучшенный реактивный штурмовик;;;X
MODEL_17_5;Attack Aircraft 1979;.;.;.;.;.;.;.;.;.;X
MODEL_17_6;Attack Aircraft 1986;.;.;.;.;.;.;.;.;.;X
MODEL_18_0;Transport Plane 1949;.;.;.;.;.;.;.;.;.;X
MODEL_18_1;Transport Plane 1957;.;.;.;.;.;.;.;.;.;X
MODEL_18_2;Transport Plane 1968;.;.;.;.;.;.;.;.;.;X
MODEL_18_3;Transport Plane 1974;Transport aйrien semi-moderne;Aereo da Trasporto Semi Moderno;Aviуn de transporte semimoderno;Halbmodernes Transportflugzeug;Prawie nowoczesny transportowiec lotniczy;;Полусовременный трансп. самолет;;;X
MODEL_18_6;Transport Plane 1995;.;.;.;.;.;.;.;.;.;X
MODEL_18_7;Transport Plane 2000;.;.;.;.;.;.;.;.;.;X
MODEL_18_8;Transport Plane 2005;.;.;.;.;.;.;.;.;.;X
MODEL_19_0;Flying Bomb;.;.;.;.;.;.;.;.;.;X
MODEL_20_0;Strategic Rocket;.;.;.;.;.;.;.;.;.;X
MODEL_20_1;Ballistic Missile;.;.;.;.;.;.;.;.;.;X
MODEL_20_2;ICBM;.;.;.;.;.;.;.;.;.;X
MODEL_21_0;Aircraft Cruiser 1965 ;.;.;.;.;.;.;.;.;.;X
MODEL_21_1;Aircraft Cruiser 1975 ;.;.;.;.;.;.;.;.;.;X
MODEL_21_2;Aircraft Cruiser 1982;.;.;.;.;.;.;.;.;.;X
MODEL_21_3;Aircraft Cruiser 1995;.;.;.;.;.;.;.;.;.;X
MODEL_21_4;Amphibious Assault Ship 1990;.;.;.;.;.;.;.;.;.;X
MODEL_21_5;Amphibious Assault Ship 1995;.;.;.;.;.;.;.;.;.;X
MODEL_21_6;Amphibious Assault Ship 2000;.;.;.;.;.;.;.;.;.;X
MODEL_21_7;Amphibious Assault Ship 2005;.;.;.;.;.;.;.;.;.;X
MODEL_22_0;Frigate 1963;.;.;.;.;.;.;.;.;.;X
MODEL_22_1;Frigate 1964;.;.;.;.;.;.;.;.;.;X
MODEL_22_2;Frigate 1966;.;.;.;.;.;.;.;.;.;X
MODEL_22_3;Frigate 1969;.;.;.;.;.;.;.;.;.;X
MODEL_22_4;Frigate 1977;.;.;.;.;.;.;.;.;.;X
MODEL_22_5;Frigate 1986;.;.;.;.;.;.;.;.;.;X
MODEL_22_6;Frigate 1991;Croiseur lйger moderne;Incrociatore Leggero Moderno;Crucero ligero moderno;Moderner leichter Kreuzer;Nowoczesny lekki kr№їownik;;Современный легкий крейсер;;;X
MODEL_22_7;Frigate 1996;.;.;.;.;.;.;.;.;.;X
MODEL_22_8;Frigate 2003;.;.;.;.;.;.;.;.;.;X
MODEL_23_0;CA 1945;.;.;.;.;.;.;.;.;.;X
MODEL_23_1;CAG 1955;.;.;.;.;.;.;.;.;.;X
MODEL_23_2;CG 1958;.;.;.;.;.;.;.;.;.;X
MODEL_23_3;CG 1959;.;.;.;.;.;.;.;.;.;X
MODEL_23_4;CG 1962;.;.;.;.;.;.;.;.;.;X
MODEL_23_5;CG 1964;.;.;.;.;.;.;.;.;.;X
MODEL_23_6;CG 1983;.;.;.;.;.;.;.;.;.;X
MODEL_23_7;Modern Heavy Cruiser;Croiseur lourd moderne (CA);Incrociatore Pesante Moderno;Crucero pesado moderno;Moderner schwerer Kreuzer;Nowoczesny ciкїki kr№їownik;;Современный тяжелый крейсер;;;X
MODEL_23_8;Missile Cruiser 2005;.;.;.;.;.;.;.;.;.;X
MODEL_24_0;Converted CVL 1956;.;.;.;.;.;.;.;.;.;X
MODEL_24_1;LPH 1961;.;.;.;.;.;.;.;.;.;X
MODEL_24_2;ASW 1967;.;.;.;.;.;.;.;.;.;X
MODEL_24_3;LHA 1971;.;.;.;.;.;.;.;.;.;X
MODEL_24_4;LHD 1989;.;.;.;.;.;.;.;.;.;X
MODEL_24_5;LHA 2004;.;.;.;.;.;.;.;.;.;X
MODEL_24_6;LHA 2008;.;.;.;.;.;.;.;.;.;X
MODEL_24_7;Modern Battlecruiser;Croiseur CC moderne;Incrociatore da Battaglia Moderno;Crucero batalla moderno;Moderner Schlachtkreuzer;Nowoczesny kr№їownik liniowy;;Современный линейный крейсер;;;X
MODEL_25_0;DD 1944;.;.;.;.;.;.;.;.;.;X
MODEL_25_1;DD 1949;.;.;.;.;.;.;.;.;.;X
MODEL_25_2;DD 1953;.;.;.;.;.;.;.;.;.;X
MODEL_25_3;DD 1956;.;.;.;.;.;.;.;.;.;X
MODEL_25_4;DDG 1957;.;.;.;.;.;.;.;.;.;X
MODEL_25_5;DDG 1972;.;.;.;.;.;.;.;.;.;X
MODEL_25_6;DDG 1978;Destroyer moderne;Cacciatorpediniere Moderno;Destructor moderno;Moderner Zerstцrer;Nowoczesny niszczyciel;;Современный эсминец;;;X
MODEL_25_7;DDG 1988;.;.;.;.;.;.;.;.;.;X
MODEL_25_8;DDG 1994;.;.;.;.;.;.;.;.;.;X
MODEL_26_0;36,960t Aircraft Carrier 1942;.;.;.;.;.;.;.;.;.;X
MODEL_26_1;45,000t Aircraft Carrier 1945;.;.;.;.;.;.;.;.;.;X
MODEL_26_2;60,000t Aircraft Carrier 1955;.;.;.;.;.;.;.;.;.;X
MODEL_26_3;81,780t Aircraft Carrier 1955;.;.;.;.;.;.;.;.;.;X
MODEL_26_4;82,655t Aircraft Carrier 1968;.;.;.;.;.;.;.;.;.;X
MODEL_26_5;Super Carrier 1990;.;.;.;.;.;.;.;.;.;X
MODEL_26_6;Super Carrier 1995;.;.;.;.;.;.;.;.;.;X
MODEL_26_7;Super Carrier 2000;.;.;.;.;.;.;.;.;.;X
MODEL_26_8;Modern Carrier;Porte-avions moderne;Portaerei Moderna;Portaaviones moderno;Moderner Flugzeugtrдger;Nowoczesny lotniskowiec;;Современный авианосец;;;X
MODEL_27_0;Early Light Carrier;Porte-avions lйger I;Portaerei Leggera I;Portaaviones ligero temprano;Frьher Geleittrдger;Wczesny lekki lotniskowiec;;Ранний легкий авианосец;;;X
MODEL_27_1;Basic Light Carrier;Porte-avions lйger II;Portaerei Leggera II;Portaaviones ligero bбsico;Einfacher Geleittrдger;Podstawowy lekki lotniskowiec;;Базовый легкий авианосец;;;X
MODEL_27_2;Improved Light Carrier;Porte-avions lйger III;Portaerei Leggera III;Portaaviones ligero mejorado;Verbesserter Geleittrдger;Ulepszony lekki lotniskowiec;;Улучшенный легкий авианосец;;;X
MODEL_27_3;Advanced Light Carrier;Porte-avions lйger IV;Portaerei Leggera IV;Portaaviones ligero avanzado;Fortgeschrittener Geleittrдger;Zaawansowany lekki lotniskowiec;;Усоверш. легкий авианосец;;;X
MODEL_27_4;Semi Modern Light Carrier;Porte-avions lйger semi-moderne;Portaerei Leggera Semi Moderna;Portaaviones ligero semimoderno;Halbmoderner Geleittrдger;Prawie nowoczesny lekki lotniskowiec;;Полусовр. легкий авианосец;;;X
MODEL_27_5;Modern Light Carrier;Porte-avions lйger moderne;Portaerei Leggera Moderna;Portaaviones ligero moderno;Moderner Geleittrдger;Nowoczesny lekki lotniskowiec;;Современный легкий авианосец;;;X
MODEL_27_6;Light Aircraft Carrier 1995;.;.;.;.;.;.;.;.;.;X
MODEL_27_7;Light Aircraft Carrier 2000;.;.;.;.;.;.;.;.;.;X
MODEL_27_8;Light Aircraft Carrier 2005;.;.;.;.;.;.;.;.;.;X
MODEL_28_0;SS 1944;.;.;.;.;.;.;.;.;.;X
MODEL_28_1;SS 1950;.;.;.;.;.;.;.;.;.;X
MODEL_28_2;SS 1954;.;.;.;.;.;.;.;.;.;X
MODEL_28_3;SSG 1958;.;.;.;.;.;.;.;.;.;X
MODEL_28_4;SSG 1973;.;.;.;.;.;.;.;.;.;X
MODEL_28_5;SSG 1982;.;.;.;.;.;.;.;.;.;X
MODEL_28_6;SSG 1998;.;.;.;.;.;.;.;.;.;X
MODEL_28_7;Submarine 1990;.;.;.;.;.;.;.;.;.;X
MODEL_28_8;Submarine 2005;.;.;.;.;.;.;.;.;.;X
MODEL_29_0;SSN 1956;.;.;.;.;.;.;.;.;.;X
MODEL_29_1;SSN 1958;.;.;.;.;.;.;.;.;.;X
MODEL_29_2;SSN 1960;.;.;.;.;.;.;.;.;.;X
MODEL_29_3;SSN 1963;.;.;.;.;.;.;.;.;.;X
MODEL_29_4;SSN 1972;.;.;.;.;.;.;.;.;.;X
MODEL_29_5;SSN 1979;.;.;.;.;.;.;.;.;.;X
MODEL_29_6;SSN 1992;.;.;.;.;.;.;.;.;.;X
MODEL_29_7;SSN 2000;.;.;.;.;.;.;.;.;.;X
MODEL_30_0;Merchant Ship 1945;.;.;.;.;.;.;.;.;.;X
MODEL_30_1;Transport Ship 1965;.;.;.;.;.;.;.;.;.;X
MODEL_30_2;Transport Ship 1970;.;.;.;.;.;.;.;.;.;X
MODEL_30_3;Transport Ship 1975;.;.;.;.;.;.;.;.;.;X
MODEL_30_4;Transport Ship 1980;.;.;.;.;.;.;.;.;.;X
MODEL_30_5;Transport Ship 1985;.;.;.;.;.;.;.;.;.;X
MODEL_30_6;Transport Ship 1990;.;.;.;.;.;.;.;.;.;X
MODEL_30_7;Transport Ship 1995;.;.;.;.;.;.;.;.;.;X
MODEL_30_8;Transport Ship 2000;.;.;.;.;.;.;.;.;.;X
MODEL_41_0;Infantry Brigade 1945;.;.;.;Jдgerbrigade 1945;.;.;.;.;.;X
MODEL_41_1;Infantry Brigade 1965;.;.;.;Jдgerbrigade 1965;.;.;.;.;.;X
MODEL_41_2;Infantry Brigade 1970;.;.;.;Jдgerbrigade 1970;.;.;.;.;.;X
MODEL_42_0;Motorized Brigade 1945;.;.;.;Jдgerbrigade (motorisiert) 1945;.;.;.;.;.;X
MODEL_42_1;Motorized Brigade 1965;.;.;.;Jдgerbrigade (motorisiert) 1965;.;.;.;.;.;X
MODEL_42_2;Motorized Brigade 1970;.;.;.;Jдgerbrigade (motorisiert) 1970;.;.;.;.;.;X
MODEL_42_3;Motorized Brigade 1975;.;.;.;Jдgerbrigade (motorisiert) 1975;.;.;.;.;.;X
MODEL_42_4;Motorized Brigade 1980;.;.;.;Jдgerbrigade (motorisiert) 1980;.;.;.;.;.;X
MODEL_42_5;Motorized Brigade 1985;.;.;.;Jдgerbrigade (motorisiert) 1985;.;.;.;.;.;X
MODEL_42_6;Motorized Brigade 1990;.;.;.;Jдgerbrigade (motorisiert) 1990;.;.;.;.;.;X
MODEL_42_7;Motorized Brigade 1995;.;.;.;Jдgerbrigade (motorisiert) 1995;.;.;.;.;.;X
MODEL_42_8;Motorized Brigade 2000;.;.;.;Jдgerbrigade (motorisiert) 2000;.;.;.;.;.;X
##;;;;;;;;;;;X
BRIG_MODEL_0_0;No Brigade;.;.;.;.;.;.;.;.;.;X
BRIG_MODEL_1_0;Artillery 1945;.;.;.;.;.;.;.;.;.;X
BRIG_MODEL_1_1;Artillery 1951;.;.;.;.;.;.;.;.;.;X
BRIG_MODEL_1_2;Artillery 1963;.;.;.;.;.;.;.;.;.;X
BRIG_MODEL_1_3;Artillery 1975;.;.;.;.;.;.;.;.;.;X
BRIG_MODEL_1_4;Artillery 1987;.;.;.;.;.;.;.;.;.;X
BRIG_MODEL_1_5;Artillery 1996;.;.;.;.;.;.;.;.;.;X
BRIG_MODEL_2_0;SP Artillery 1945;.;.;.;.;.;.;.;.;.;X
BRIG_MODEL_2_1;SP Artillery 1967;.;.;.;.;.;.;.;.;.;X
BRIG_MODEL_2_2;SP Artillery 1974;.;.;.;.;.;.;.;.;.;X
BRIG_MODEL_2_3;SP Artillery 1978;.;.;.;.;.;.;.;.;.;X
BRIG_MODEL_2_4;SP Artillery 1989;Artillerie AM semi-moderne;Artiglieria Mobile Semi Moderna;Artillerнa APr semimoderna;Halbmoderne Art.(Sfl);Prawie nowoczesna artyleria jednego przeznaczenia;;Полусовременная САУ;;;X
BRIG_MODEL_2_5;SP Artillery 2003;Artillerie AM moderne;Artiglieria Mobile Moderna;Artillerнa APr moderna;Moderne Art.(Sfl);Nowoczesna artyleria jednego przeznaczenia;;Современная САУ;;;X
BRIG_MODEL_2_6;SP Artillery 2006;.;.;.;.;.;.;.;.;.;X
BRIG_MODEL_2_8;SP Artillery 2005;.;.;.;.;.;.;.;.;.;X
BRIG_MODEL_3_0;Air Cavalry Brig 1965;.;.;.;Heeresfliegerbrigade 1965;.;.;.;.;.;X
BRIG_MODEL_3_1;Air Cavalry Brig 1975;.;.;.;Heeresfliegerbrigade 1975;.;.;.;.;.;X
BRIG_MODEL_3_2;Air Cavalry Brig 1980;.;.;.;Heeresfliegerbrigade 1980;.;.;.;.;.;X
BRIG_MODEL_3_3;Air Cavalry Brig 1985;.;.;.;Heeresfliegerbrigade 1985;.;.;.;.;.;X
BRIG_MODEL_3_4;Air Cavalry Brig 1990;.;.;.;Heeresfliegerbrigade 1990;.;.;.;.;.;X
BRIG_MODEL_3_5;Air Cavalry Brig 1995;.;.;.;Heeresfliegerbrigade 1995;.;.;.;.;.;X
BRIG_MODEL_3_6;Air Cavalry Brig 2000;.;.;.;Heeresfliegerbrigade 2000;.;.;.;.;.;X
BRIG_MODEL_3_7;Air Cavalry Brig 2005;.;.;.;Heeresfliegerbrigade 2005;.;.;.;.;.;X
BRIG_MODEL_3_8;Armored Cavalry Brig 1965;.;.;.;Heeresfliegerbrigade 1965;.;.;.;.;.;X
BRIG_MODEL_3_9;Armored Cavalry Brig 1975;.;.;.;Heeresfliegerbrigade 1975;.;.;.;.;.;X
BRIG_MODEL_3_10;Armored Cavalry Brig 1980;.;.;.;Heeresfliegerbrigade 1980;.;.;.;.;.;X
BRIG_MODEL_3_11;Armored Cavalry Brig 1985;.;.;.;Heeresfliegerbrigade 1985;.;.;.;.;.;X
BRIG_MODEL_3_12;Armored Cavalry Brig 1990;.;.;.;Heeresfliegerbrigade 1990;.;.;.;.;.;X
BRIG_MODEL_3_13;Armored Cavalry Brig 1995;.;.;.;Heeresfliegerbrigade 1995;.;.;.;.;.;X
BRIG_MODEL_3_14;Armored Cavalry Brig 2000;.;.;.;Heeresfliegerbrigade 2000;.;.;.;.;.;X
BRIG_MODEL_3_15;Armored Cavalry Brig 2005;.;.;.;Heeresfliegerbrigade 2005;.;.;.;.;.;X
BRIG_MODEL_4_0;SP Rocket Artillery 1945;.;.;.;.;.;.;.;.;.;X
BRIG_MODEL_4_1;SP Rocket Artillery 1956;.;.;.;.;.;.;.;.;.;X
BRIG_MODEL_4_2;SP Rocket Artillery 1963;.;.;.;.;.;.;.;.;.;X
BRIG_MODEL_4_3;SP Rocket Artillery 1975;Artillerie de missiles AM semi-moderne;Artiglieria Mobile a Razzi Semi Moderna;Artillerнa LCo APr semimoderna;Halbmoderner RW(Sfl);Prawie now. art. rakietowa jednego przeznaczenia;;Полусовр. ракетная САУ;;;X
BRIG_MODEL_4_4;SP Rocket Artillery 1986;Artillerie de missiles AM moderne;Artiglieria Mobile a Razzi Moderna;Artillerнa LCo APr moderna;Moderner RW(Sfl);Nowoczesna art. rakietowa jednego przeznaczenia;;Совр. ракетная САУ;;;X
BRIG_MODEL_4_5;SP Rocket Artillery 1992;.;.;.;.;.;.;.;.;.;X
BRIG_MODEL_5_0;Medium Armor Mk.I;.;.;.;.;.;.;.;.;.;X
BRIG_MODEL_5_1;Medium Armor Mk.II;.;.;.;.;.;.;.;.;.;X
BRIG_MODEL_5_2;Medium Armor Mk.III;.;.;.;.;.;.;.;.;.;X
BRIG_MODEL_5_3;Early Armor '36;.;.;.;.;.;.;.;.;.;X
BRIG_MODEL_5_4;Basic Armor '39;.;.;.;.;.;.;.;.;.;X
BRIG_MODEL_5_5;Modern Anti-Tank;Antichars moderne;Anticarro Moderno;Anticarro moderno;Moderne Panzerabwehr;Nowoczesne p-panc;;Современное ПТО;;;X
BRIG_MODEL_5_6;Advanced Armor '43;.;.;.;.;.;.;.;.;.;X
BRIG_MODEL_5_7;Semi-Modern Armor '45;.;.;.;.;.;.;.;.;.;X
BRIG_MODEL_5_8;Early MBT;.;.;.;.;.;.;.;.;.;X
BRIG_MODEL_5_9;Basic MBT;.;.;.;.;.;.;.;.;.;X
BRIG_MODEL_5_10;Advanced MBT;.;.;.;.;.;.;.;.;.;X
BRIG_MODEL_5_11;Modern MBT;.;.;.;.;.;.;.;.;.;X
BRIG_MODEL_6_0;Tank Destroyer 1965;.;.;.;.;.;.;.;.;.;X
BRIG_MODEL_6_1;Tank Destroyer 1975;.;.;.;.;.;.;.;.;.;X
BRIG_MODEL_6_2;Tank Destroyer 1980;.;.;.;.;.;.;.;.;.;X
BRIG_MODEL_6_3;Tank Destroyer 1985;.;.;.;.;.;.;.;.;.;X
BRIG_MODEL_6_4;TD 1;.;.;.;.;.;.;.;.;.;X
BRIG_MODEL_6_5;Modern Tank Destroyer;Chasseur de chars moderne;Carro Anticarro Moderno;Cazacarros moderno;Moderner Jagdpanzer;Nowoczesny niszczyciel czoіgуw;;Современное СхПТО;;;X
BRIG_MODEL_6_6;TD 3;.;.;.;.;.;.;.;.;.;X
BRIG_MODEL_6_7;TD 4;.;.;.;.;.;.;.;.;.;X
BRIG_MODEL_7_0;APC 1945;.;.;.;.;.;.;.;.;.;X
BRIG_MODEL_7_1;APC 1952;.;.;.;.;.;.;.;.;.;X
BRIG_MODEL_5_4;Basic Armor '39;.;.;.;.;.;.;.;.;.;X
BRIG_MODEL_5_5;Modern Anti-Tank;Antichars moderne;Anticarro Moderno;Anticarro moderno;Moderne Panzerabwehr;Nowoczesne p-panc;;Современное ПТО;;;X
BRIG_MODEL_5_6;Advanced Armor '43;.;.;.;.;.;.;.;.;.;X
BRIG_MODEL_5_7;Semi-Modern Armor '45;.;.;.;.;.;.;.;.;.;X
BRIG_MODEL_5_8;Early MBT;.;.;.;.;.;.;.;.;.;X
BRIG_MODEL_5_9;Basic MBT;.;.;.;.;.;.;.;.;.;X
BRIG_MODEL_5_10;Advanced MBT;.;.;.;.;.;.;.;.;.;X
BRIG_MODEL_5_11;Modern MBT;.;.;.;.;.;.;.;.;.;X
BRIG_MODEL_8_0;IFV 1966;.;.;.;.;.;.;.;.;.;X
BRIG_MODEL_8_1;IFV 1981;.;.;.;.;.;.;.;.;.;X
BRIG_MODEL_8_2;IFV 1984;.;.;.;.;.;.;.;.;.;X
BRIG_MODEL_9_0;Great War Super-Heavy Tank;.;.;.;.;.;.;.;.;.;X
BRIG_MODEL_9_1;Super-Heavy Tank;.;.;.;.;.;.;.;.;.;X
BRIG_MODEL_10_0;Armored Car 1945;.;.;.;.;.;.;.;.;.;X
BRIG_MODEL_10_1;Armored Car 1957;.;.;.;.;.;.;.;.;.;X
BRIG_MODEL_10_2;Armored Car 1964;.;.;.;.;.;.;.;.;.;X
BRIG_MODEL_10_3;Armored Car 1987;.;.;.;.;.;.;.;.;.;X
BRIG_MODEL_10_4;Armored Car 2002;.;.;.;.;.;.;.;.;.;X
BRIG_MODEL_10_8;Armored Car 2005;.;.;.;.;.;.;.;.;.;X
BRIG_MODEL_11_0;Anti-Air 1945;.;.;.;.;.;.;.;.;.;X
BRIG_MODEL_11_1;Anti-Air 1965;.;.;.;.;.;.;.;.;.;X
BRIG_MODEL_11_2;Anti-Air 1970;.;.;.;.;.;.;.;.;.;X
BRIG_MODEL_11_3;Anti-Air 1979;.;.;.;.;.;.;.;.;.;X
BRIG_MODEL_11_4;Anti-Air 1986;Anti-air moderne;Antiaerea Moderna;AA Moderno;Moderne Flugabwehr;Nowoczesne p-lot;;Современное ПВО;;;X
BRIG_MODEL_11_5;Anti-Air 1990;.;.;.;.;.;.;.;.;.;X
BRIG_MODEL_11_6;Anti-Air 2007;.;.;.;.;.;.;.;.;.;X
BRIG_MODEL_12_0;Police 1965;.;.;.;.;.;.;.;.;.;X
BRIG_MODEL_12_1;Police 1975;.;.;.;.;.;.;.;.;.;X
BRIG_MODEL_12_2;Police 1985;.;.;.;.;.;.;.;.;.;X
BRIG_MODEL_13_0;Engineer 1945;.;.;.;.;.;.;.;.;.;X
BRIG_MODEL_13_1;Engineer 1965;.;.;.;.;.;.;.;.;.;X
BRIG_MODEL_13_2;Engineer 1970;.;.;.;.;.;.;.;.;.;X
BRIG_MODEL_13_3;Engineer 1975;.;.;.;.;.;.;.;.;.;X
BRIG_MODEL_13_4;Engineer 1980;.;.;.;.;.;.;.;.;.;X
BRIG_MODEL_13_5;Engineer 1985;.;.;.;.;.;.;.;.;.;X
BRIG_MODEL_13_6;Engineer 1990;.;.;.;.;.;.;.;.;.;X
BRIG_MODEL_13_7;Engineer 1995;.;.;.;.;.;.;.;.;.;X
BRIG_MODEL_13_8;Engineer 2000;.;.;.;.;.;.;.;.;.;X
BRIG_MODEL_14_0;MRCAG 1949;.;.;.;.;.;.;.;.;.;X
BRIG_MODEL_14_1;MRCAG 1951;.;.;.;.;.;.;.;.;.;X
BRIG_MODEL_14_2;MRCAG 1957;.;.;.;.;.;.;.;.;.;X
BRIG_MODEL_14_3;MRCAG 1966;.;.;.;.;.;.;.;.;.;X
BRIG_MODEL_14_4;MRCAG 1976;.;.;.;.;.;.;.;.;.;X
BRIG_MODEL_14_5;MRCAG 1987;.;.;.;.;.;.;.;.;.;X
BRIG_MODEL_15_0;Early Naval Patrol;Chasseur escorte I;Caccia di Scorta I;Caza escolta bбsico;Einfacher Begleitjдger;Podst. myњliwiec eskortuj№cy;;Базовый истреб. сопровожд.;;;X
BRIG_MODEL_15_1;Basic Naval Patrol;Chasseur escorte II;Caccia di Scorta II;Caza escolta mejorado;Verbesserter Begleitjдger;Ulepszony myњliwiec eskortuj№cy;;Улуч. истреб. сопровожд.;;;X
BRIG_MODEL_15_2;Improved Naval Patrol;Chasseur escorte III;Caccia di Scorta III;Caza escolta avanzado;Fortschrittlicher Begleitjдger;Zaaw. myњliwiec eskortuj№cy;;Усов. истреб. сопровожд.;;;X
BRIG_MODEL_15_3;Advanced Naval Patrol;Chasseur escorte а turborйacteur I;Caccia di Scorta a Turbogetto I;Caza de escolta a turborreacciуn;Turbojet Begleitjдger;Turboodrzutowy myњliwiec eskortuj№cy;;Реакт. истреб. сопровожд.;;;X
BRIG_MODEL_15_4;Improved Turbojet Escort Fighter;Chasseur escorte а turborйacteur II;Caccia di Scorta a Turbogetto II;Caza de escolta a turborreacciуn mejorado;Verb. Turbojet Begleitjдger;Ulepszony turboodrzutowy myњliwiec eskortuj№cy;;Улуч. реакт. истреб. сопровожд.;;;X
BRIG_MODEL_15_5;Supersonic Escort Fighter;Chasseur escorte supersonique;Caccia di Scorta Supersonico;Caza de escolta supersуnico;Ьberschall Begleitjдger;Ponaddџwiкkowy myњliwiec eskortuj№cy;;Сверхзвук. истреб. сопровожд.;;;X
BRIG_MODEL_15_6;Supersonic Escort Fighter;.;.;.;.;.;.;.;.;.;X
BRIG_MODEL_15_7;Modern Supersonic Escort Fighter;.;.;.;.;.;.;.;.;.;X
BRIG_MODEL_15_8;Adv. Supersonic Escort Fighter;.;.;.;.;.;.;.;.;.;X
##;;;;;;;;;;;X
BRIG_MODEL_16_0;ASW;ASM;Anti-Sommergibile;GAS;UAW;Zwalcz. okr. podw.;ASW;ПЛО;;;X
BRIG_MODEL_16_1;Improved ASW;ASM II;Anti-Sommergibile migliorato;GAS de gran unidad;Verb. UAW;Ulepszona zwalcz. okr. podw.;ASW melhorado;ул.ПЛО;;;X
BRIG_MODEL_16_2;Early ASW;.;.;.;.;.;.;.;.;.;X
BRIG_MODEL_16_3;Basic ASW;.;.;.;.;.;.;.;.;.;X
BRIG_MODEL_16_4;Improved ASW;.;.;.;.;.;.;.;.;.;X
BRIG_MODEL_16_5;Advanced ASW;.;.;.;.;.;.;.;.;.;X
BRIG_MODEL_17_0;AA;DCA;Anti-Aerea;AA;Flak;Obr. p-lot.;AA;ПВО;;;X
BRIG_MODEL_17_1;Improved AA;DCA II;Anti-Aerea migliorata;AA;Verb. Flak;Ulepszona obr. p-lot.;Defesa AA melhorada;ул.ПВО;;;X
BRIG_MODEL_17_2;Imp. CW AA (SAM);.;.;.;.;.;.;.;.;.;X
BRIG_MODEL_17_3;Adv. CW AA (SAM);.;.;.;.;.;.;.;.;.;X
BRIG_MODEL_17_4;Early Mod. AA (SAM);.;.;.;.;.;.;.;.;.;X
BRIG_MODEL_17_5;Basic Mod. AA (SAM);.;.;.;.;.;.;.;.;.;X
BRIG_MODEL_17_6;Imp. Mod. AA (SAM);.;.;.;.;.;.;.;.;.;X
BRIG_MODEL_17_7;Adv. Mod. AA (SAM);.;.;.;.;.;.;.;.;.;X
BRIG_MODEL_18_0;Radar;Radar;Radar;Radar;Radar;Radar;Radar;РЛС;;;X
